% Model:              BSweep_HighdefMappedMesh.mph
% Version:            COMSOL 6.4.0.293
% Date:               May 2 2026, 18:04
% Dimension:          2
% Nodes:              33838
% Expressions:        3
% Description:        Current density, r-component, Velocity field, phi-component, 
% Length unit:        mm
% r                       z                        B0                       ec.Jr (A/m^2)            v (m/s)                  B0 (T)
0.21353656708718166       0.5                      2.5                      6.65098458892777         -1.1413369794827945E-4   2.5
0.2142323933292039        0.5                      2.5                      6.579855310955395        -1.1411503361799245E-4   2.5
0.2149282195712261        0.5                      2.5                      6.508722142990166        -1.1409636928770546E-4   2.5
0.2156314770915544        0.5                      2.5                      6.43771780410907         -1.1407012228093985E-4   2.5
0.21633473461188268       0.5                      2.5                      6.366709530930393        -1.1404387527417427E-4   2.5
0.21704550277501067       0.5                      2.5                      6.295859071463838        -1.1401004501548217E-4   2.5
0.21775627093813865       0.5                      2.5                      6.225004637345478        -1.1397621475679013E-4   2.5
0.21847462995615585       0.5                      2.5                      6.154337607519665        -1.1393480525660399E-4   2.5
0.21919298897417305       0.5                      2.5                      6.0836665671562855       -1.138933957564179E-4    2.5
0.21991901991581758       0.5                      2.5                      6.0132130939238095       -1.138444156948435E-4    2.5
0.22064505085746206       0.5                      2.5                      5.942755579814957        -1.1379543563326918E-4   2.5
0.22137883565726882       0.5                      2.5                      5.8725463313511455       -1.1373889843867417E-4   2.5
0.2221126204570755        0.5                      2.5                      5.802333018239551        -1.136823612440792E-4    2.5
0.22285424192462322       0.5                      2.5                      5.732399167651579        -1.1361828516606999E-4   2.5
0.2235958633921709        0.5                      2.5                      5.662461232407509        -1.1355420908806081E-4   2.5
0.22434540522142724       0.5                      2.5                      5.5928344130721825       -1.1348261726444263E-4   2.5
0.22509494705068347       0.5                      2.5                      5.523203496566737        -1.1341102544082447E-4   2.5
0.22585249382945005       0.5                      2.5                      5.453915759641291        -1.1333194595813767E-4   2.5
0.22661004060821655       0.5                      2.5                      5.3846239189790595       -1.132528664754509E-4    2.5
0.22737567782767498       0.5                      2.5                      5.315707685644497        -1.1316633242267743E-4   2.5
0.22814131504713342       0.5                      2.5                      5.246787349087526        -1.1307979836990399E-4   2.5
0.2289151291114932        0.5                      2.5                      5.178275359934219        -1.1298584788494118E-4   2.5
0.229688943175853         0.5                      2.5                      5.1097592747553335       -1.1289189739997836E-4   2.5
0.2304710214121027        0.5                      2.5                      5.04168453664056         -1.1279057370848147E-4   2.5
0.23125309964835225       0.5                      2.5                      4.973605716809686        -1.1268925001698456E-4   2.5
0.23204353031611374       0.5                      2.5                      4.906001446552182        -1.1258060146318691E-4   2.5
0.23283396098387527       0.5                      2.5                      4.838393116305497        -1.124719529093892E-4    2.5
0.23363283328536527       0.5                      2.5                      4.771292681304999        -1.1235603297851724E-4   2.5
0.23443170558685536       0.5                      2.5                      4.7041882162039315       -1.1224011304764522E-4   2.5
0.23523910967695139       0.5                      2.5                      4.637625073196887        -1.121169803795578E-4    2.5
0.2360465137670474        0.5                      2.5                      4.571057938360241        -1.1199384771147034E-4   2.5
0.23686254076346208       0.5                      2.5                      4.505065569302019        -1.1186356610516448E-4   2.5
0.23767856775987678       0.5                      2.5                      4.439069254220726        -1.1173328449885856E-4   2.5
0.23850330975344086       0.5                      2.5                      4.373681098421457        -1.1159592290750043E-4   2.5
0.23932805174700497       0.5                      2.5                      4.308289051293002        -1.1145856131614226E-4   2.5
0.24016160181205987       0.5                      2.5                      4.24353843778033         -1.1131419383230098E-4   2.5
0.2409951518771148        0.5                      2.5                      4.178783995461288        -1.1116982634845964E-4   2.5
0.24183760408201638       0.5                      2.5                      4.114704069866434        -1.110185321792417E-4    2.5
0.24268005628691802       0.5                      2.5                      4.0506203869438195       -1.1086723801002373E-4   2.5
0.2435315057046527        0.5                      2.5                      3.9872440394865407       -1.107091014418311E-4    2.5
0.24438295512238734       0.5                      2.5                      3.9238640149055755       -1.1055096487363847E-4   2.5
0.24524349784130073       0.5                      2.5                      3.8612238040510647       -1.1038607522629847E-4   2.5
0.24610404056021404       0.5                      2.5                      3.7985800051311003       -1.1022118557895842E-4   2.5
0.2469737736948553        0.5                      2.5                      3.7367080812805398       -1.1004963714900316E-4   2.5
0.24784350682949657       0.5                      2.5                      3.674832667990472        -1.098780887190478E-4    2.5
0.24872252853157795       0.5                      2.5                      3.6137606966542535       -1.0969998071195291E-4   2.5
0.24960155023365918       0.5                      2.5                      3.552685342553957        -1.0952187270485796E-4   2.5
0.2504899597031325        0.5                      2.5                      3.492444422609424        -1.0933730915608451E-4   2.5
0.2513783691726058        0.5                      2.5                      3.432200235821881        -1.0915274560731099E-4   2.5
0.2522762666688575        0.5                      2.5                      3.3728208215638915       -1.0896183529203086E-4   2.5
0.2531741641651092        0.5                      2.5                      3.313438265176842        -1.0877092497675066E-4   2.5
0.254081651018275         0.5                      2.5                      3.2549500847717354       -1.085737813081762E-4    2.5
0.25498913787144095       0.5                      2.5                      3.1964588961595837       -1.0837663763960166E-4   2.5
0.25590631649384143       0.5                      2.5                      3.138890871033027        -1.0817337855588137E-4   2.5
0.2568234951162418        0.5                      2.5                      3.0813199804873648       -1.0797011947216102E-4   2.5
0.2577504690139394        0.5                      2.5                      3.0247001455080635       -1.0776086731184762E-4   2.5
0.25867744291163686       0.5                      2.5                      2.968077596056162        -1.075516151515342E-4    2.5
0.2596143166961169        0.5                      2.5                      2.9124330188012664       -1.0733649651767791E-4   2.5
0.26055119048059694       0.5                      2.5                      2.856785886040427        -1.0712137788382161E-4   2.5
0.26149806988057367       0.5                      2.5                      2.8021425872810823       -1.0690052349678907E-4   2.5
0.2624449492805503        0.5                      2.5                      2.747496900348608        -1.0667966910975653E-4   2.5
0.2634019411538985        0.5                      2.5                      2.693879776936001        -1.0645321364892692E-4   2.5
0.26435893302724667       0.5                      2.5                      2.6402604407625176       -1.0622675818809733E-4   2.5
0.26532614537306054       0.5                      2.5                      2.587693188391313        -1.0599484012263827E-4   2.5
0.2662933577188744        0.5                      2.5                      2.5351239060945545       -1.0576292205717925E-4   2.5
0.2672708996896561        0.5                      2.5                      2.483628945410942        -1.0552568346615791E-4   2.5
0.2682484416604378        0.5                      2.5                      2.4321321446913657       -1.052884448751366E-4    2.5
0.26923642357441535       0.5                      2.5                      2.381730549684903        -1.0504603125727635E-4   2.5
0.2702244054883929        0.5                      2.5                      2.3313273115234097       -1.0480361763941613E-4   2.5
0.2712229388419695        0.5                      2.5                      2.282038739487348        -1.0455617771286285E-4   2.5
0.27222147219554615       0.5                      2.5                      2.2327487269474773       -1.0430873778630962E-4   2.5
0.2732306696758835        0.5                      2.5                      2.184591353733481        -1.0405642327882756E-4   2.5
0.27423986715622084       0.5                      2.5                      2.136432748298148        -1.0380410877134557E-4   2.5
0.27525984265395587       0.5                      2.5                      2.089423204372679        -1.0354707420141781E-4   2.5
0.2762798181516908        0.5                      2.5                      2.0424126421921756       -1.0329003963149012E-4   2.5
0.27731068677378834       0.5                      2.5                      1.9965659564110183       -1.030284420808533E-4    2.5
0.2783415553958859        0.5                      2.5                      1.9507184704646647       -1.0276684453021652E-4   2.5
0.2793834334786293        0.5                      2.5                      1.9060480142670144       -1.0250084340841396E-4   2.5
0.2804253115613728        0.5                      2.5                      1.8613769802537945       -1.022348422866114E-4    2.5
0.2814783166834923        0.5                      2.5                      1.8178944202312548       -1.0196459908820171E-4   2.5
0.2825313218056118        0.5                      2.5                      1.7744115080794813       -1.0169435588979208E-4   2.5
0.283595572801554         0.5                      2.5                      1.73212676073058         -1.0142003394490165E-4   2.5
0.2846598237974962        0.5                      2.5                      1.689841889884974        -1.0114571200001127E-4   2.5
0.28573544077083446       0.5                      2.5                      1.6487630847351509       -1.0086747621896848E-4   2.5
0.2868110577441727        0.5                      2.5                      1.6076843863200736       -1.0058924043792574E-4   2.5
0.2878981620811615        0.5                      2.5                      1.5678178321604719       -1.0030725705076175E-4   2.5
0.28898526641815026       0.5                      2.5                      1.5279516162211166       -1.0002527366359778E-4   2.5
0.2900839808014237        0.5                      2.5                      1.48930177557645         -9.973970995524265E-5    2.5
0.2911826951846971        0.5                      2.5                      1.4506525050037737       -9.945414624688758E-5    2.5
0.2922931436071141        0.5                      2.5                      1.4132219738345384       -9.916517028893133E-5    2.5
0.2934035920295312        0.5                      2.5                      1.3757922441358232       -9.887619433097509E-5    2.5
0.2945258998081687        0.5                      2.5                      1.3395817386564768       -9.858397471089933E-5    2.5
0.2956482075868061        0.5                      2.5                      1.3033722648201262       -9.82917550908236E-5     2.5
0.2967825013771006        0.5                      2.5                      1.2683806155354205       -9.799646063964318E-5    2.5
0.2979167951673951        0.5                      2.5                      1.233390226274338        -9.770116618846279E-5    2.5
0.299063202977437         0.5                      2.5                      1.1996143785358981       -9.740296570774293E-5    2.5
0.3002096107874789        0.5                      2.5                      1.1658400160378335       -9.710476522702309E-5    2.5
0.3013682619924579        0.5                      2.5                      1.133275037940507        -9.680382721626184E-5    2.5
0.30252691319743685       0.5                      2.5                      1.10071176676567         -9.650288920550059E-5    2.5
0.303697938554243         0.5                      2.5                      1.0693508649540602       -9.619938159088196E-5    2.5
0.30486896391104906       0.5                      2.5                      1.0379918868463278       -9.589587397626332E-5    2.5
0.3060524955730279        0.5                      2.5                      1.0078264280891174       -9.558996384179961E-5    2.5
0.3072360272350066        0.5                      2.5                      0.9776631050357025       -9.528405370733589E-5    2.5
0.308432198766874         0.5                      2.5                      0.9486826479389378       -9.497590702942048E-5    2.5
0.3096283702987416        0.5                      2.5                      0.9197045316396668       -9.4667760351505E-5      2.5
0.3108373166916567        0.5                      2.5                      0.8918968625947625       -9.435754173789808E-5    2.5
0.31204626308457195       0.5                      2.5                      0.8640917325924136       -9.404732312429112E-5    2.5
0.31326812077137106       0.5                      2.5                      0.837442910619586        -9.373519555855113E-5    2.5
0.31448997845817017       0.5                      2.5                      0.8107968186395453       -9.342306799281112E-5    2.5
0.3157248853287638        0.5                      2.5                      0.7852912276165397       -9.310919258517077E-5    2.5
0.31695979219935744       0.5                      2.5                      0.7597885484496203       -9.279531717753041E-5    2.5
0.31820788761629093       0.5                      2.5                      0.7354089553755327       -9.24798529231945E-5     2.5
0.31945598303322453       0.5                      2.5                      0.7110324469419993       -9.216438866885857E-5    2.5
0.32071740784740665       0.5                      2.5                      0.6877600665789032       -9.184749221467163E-5    2.5
0.32197883266158883       0.5                      2.5                      0.6644909339875369       -9.153059576048466E-5    2.5
0.32325372922818607       0.5                      2.5                      0.6423055010215535       -9.121242118088216E-5    2.5
0.3245286257947833        0.5                      2.5                      0.6201234682824861       -9.089424660127963E-5    2.5
0.3258171379892855        0.5                      2.5                      0.5990033146512133       -9.057494518439298E-5    2.5
0.3271056501837877        0.5                      2.5                      0.5778867026034504       -9.02556437675063E-5     2.5
0.328407923418245         0.5                      2.5                      0.557808839757115        -8.993536381224355E-5    2.5
0.3297101966527023        0.5                      2.5                      0.5377346487184695       -8.96150838569808E-5     2.5
0.3310263778921346        0.5                      2.5                      0.518674857691792        -8.929397048184982E-5    2.5
0.33234255913156685       0.5                      2.5                      0.4996188556720824       -8.897285710671883E-5    2.5
0.3336727969105502        0.5                      2.5                      0.4815517772585167       -8.865105207109718E-5    2.5
0.3350030346895336        0.5                      2.5                      0.463488593793727        -8.832924703547553E-5    2.5
0.3363474791289615        0.5                      2.5                      0.4463878277309732       -8.800688857396584E-5    2.5
0.3376919235683895        0.5                      2.5                      0.42929104920230543      -8.768453011245618E-5    2.5
0.33905072639241585       0.5                      2.5                      0.4131292537608146       -8.736175278289138E-5    2.5
0.34040952921644213       0.5                      2.5                      0.39697152556698256      -8.703897545332662E-5    2.5
0.3417828437696023        0.5                      2.5                      0.3817205210758061       -8.671590999891398E-5    2.5
0.3431561583227625        0.5                      2.5                      0.3664736503706365       -8.639284454450139E-5    2.5
0.34454413958727975       0.5                      2.5                      0.3521045251042664       -8.60696177705118E-5     2.5
0.3459321208517971        0.5                      2.5                      0.3377395871761735       -8.574639099652228E-5    2.5
0.34733492546507216       0.5                      2.5                      0.324222805229624        -8.542312566184725E-5    2.5
0.3487377300783471        0.5                      2.5                      0.3107102505697128       -8.509986032717232E-5    2.5
0.35015551635063535       0.5                      2.5                      0.29801576034009253      -8.477667505098278E-5    2.5
0.35157330262292363       0.5                      2.5                      0.285325524269183        -8.445348977479333E-5    2.5
0.35300623055520064       0.5                      2.5                      0.2734228673056122       -8.413049895844571E-5    2.5
0.3544391584874777        0.5                      2.5                      0.2615244783096955       -8.380750814209823E-5    2.5
0.355887389789496         0.5                      2.5                      0.2503828986423286       -8.348482190634153E-5    2.5
0.3573356210915143        0.5                      2.5                      0.23924558781322958      -8.316213567058492E-5    2.5
0.3587993192000527        0.5                      2.5                      0.22883413940104447      -8.283985980803171E-5    2.5
0.3602630173085912        0.5                      2.5                      0.2184269482825698       -8.251758394547857E-5    2.5
0.361742347405899         0.5                      2.5                      0.2087146017462373       -8.219581988821228E-5    2.5
0.3632216775032069        0.5                      2.5                      0.1990064885817162       -8.187405583094608E-5    2.5
0.364716806535645         0.5                      2.5                      0.1899622352231631       -8.155290063304661E-5    2.5
0.36621193556808307       0.5                      2.5                      0.18092217932633048      -8.123174543514721E-5    2.5
0.3677230322649649        0.5                      2.5                      0.17251513216774583      -8.091129176983006E-5    2.5
0.36923412896184676       0.5                      2.5                      0.16411223549576448      -8.059083810451298E-5    2.5
0.3707613638544789        0.5                      2.5                      0.15631172733424134      -8.027117427549283E-5    2.5
0.37228859874711095       0.5                      2.5                      0.14851531191129652      -7.995151044647278E-5    2.5
0.3738321441880389        0.5                      2.5                      0.14129099013086938      -7.96327204130808E-5     2.5
0.3753756896289667        0.5                      2.5                      0.13407069289482365      -7.931393037968888E-5    2.5
0.376935719811425         0.5                      2.5                      0.12739260680422146      -7.899609379519789E-5    2.5
0.37849574999388336       0.5                      2.5                      0.12071846792696306      -7.867825721070692E-5    2.5
0.3800724409714534        0.5                      2.5                      0.11455715586953372      -7.836144947324721E-5    2.5
0.3816491319490234        0.5                      2.5                      0.10839970441801938      -7.804464173578746E-5    2.5
0.38324266165550236       0.5                      2.5                      0.10272627082235883      -7.772893405117064E-5    2.5
0.3848361913619812        0.5                      2.5                      0.0970566033094542       -7.741322636655378E-5    2.5
0.3864467396314616        0.5                      2.5                      0.0918427930765233       -7.709868582226513E-5    2.5
0.3880572879009421        0.5                      2.5                      0.08663264700032869      -7.678414527797639E-5    2.5
0.38968503648810704       0.5                      2.5                      0.08185091240272864      -7.647083492754307E-5    2.5
0.39131278507527184       0.5                      2.5                      0.07707273343922338      -7.615752457710968E-5    2.5
0.39295791767590627       0.5                      2.5                      0.07269629518907549      -7.584550353400958E-5    2.5
0.39460305027654063       0.5                      2.5                      0.06832329826414707      -7.553348249090942E-5    2.5
0.3962657525482616        0.5                      2.5                      0.06432619990232523      -7.522280603114946E-5    2.5
0.3979284548199824        0.5                      2.5                      0.060332423768386434     -7.491212957138947E-5    2.5
0.3996089144031918        0.5                      2.5                      0.05668957948114438      -7.460284924385361E-5    2.5
0.4012893739864012        0.5                      2.5                      0.05304993383083456      -7.429356891631774E-5    2.5
0.4029877805254609        0.5                      2.5                      0.04973716910143364      -7.398573265996701E-5    2.5
0.4046861870645205        0.5                      2.5                      0.04642747645110035      -7.36778964036163E-5     2.5
0.40640273222915435       0.5                      2.5                      0.04342156285269992      -7.337154867061011E-5    2.5
0.40811927739378806       0.5                      2.5                      0.04041859193426944      -7.306520093760394E-5    2.5
0.4098541549007123        0.5                      2.5                      0.037697274122024255     -7.27603828214109E-5     2.5
0.41158903240763656       0.5                      2.5                      0.03497876787565701      -7.245556470521789E-5    2.5
0.41334243804242154       0.5                      2.5                      0.03252078462253393      -7.215231407278877E-5    2.5
0.41509584367720664       0.5                      2.5                      0.030065480660994126     -7.184906344035966E-5    2.5
0.4168679753163713        0.5                      2.5                      0.027850579230289434     -7.154741506744871E-5    2.5
0.41864010695553605       0.5                      2.5                      0.025638224698269596     -7.124576669453783E-5    2.5
0.420431164588879         0.5                      2.5                      0.02364716893106332      -7.094575240327909E-5    2.5
0.42222222222222217       0.5                      2.5                      0.024008362592496724     -7.06457381120204E-5     2.5
0.4233921220075384        0.5                      2.5                      0.025167459104181937     -7.045236416575577E-5    2.5
0.4245620217928546        0.5                      2.5                      0.023885931552314332     -7.025899021949115E-5    2.5
0.42577633602588805       0.5                      2.5                      0.022652871855598274     -7.006040941998627E-5    2.5
0.4269906502589216        0.5                      2.5                      0.02141391366151879      -6.986182862048137E-5    2.5
0.42825106510389843       0.5                      2.5                      0.02022525390009377      -6.965797827153953E-5    2.5
0.42951147994887534       0.5                      2.5                      0.019030516229690875     -6.945412792259767E-5    2.5
0.4308197455840965        0.5                      2.5                      0.01788766029511634      -6.924494987318151E-5    2.5
0.43212801121931765       0.5                      2.5                      0.01673855494448162      -6.903577182376535E-5    2.5
0.4334859442674107        0.5                      2.5                      0.015642645586467545     -6.88212128234116E-5     2.5
0.43484387731550367       0.5                      2.5                      0.014540324567860807     -6.860665382305784E-5    2.5
0.4362533633659349        0.5                      2.5                      0.013492226264247613     -6.838666587819811E-5    2.5
0.43766284941636624       0.5                      2.5                      0.012437564307930415     -6.816667793333836E-5    2.5
0.43912584564372115       0.5                      2.5                      0.011437846712965431     -6.794121866279376E-5    2.5
0.44058884187107594       0.5                      2.5                      0.01043142690878085      -6.771575939224913E-5    2.5
0.44210737975273834       0.5                      2.5                      0.00948035566364069      -6.748479238011289E-5    2.5
0.44362591763440057       0.5                      2.5                      0.00852245626819581      -6.725382536797664E-5    2.5
0.44520210577140784       0.5                      2.5                      0.007619983033237071     -6.701732051206365E-5    2.5
0.4467782939084154        0.5                      2.5                      0.006710570770678714     -6.678081565615062E-5    2.5
0.4484143209534065        0.5                      2.5                      0.005856330716198951     -6.653874951017804E-5    2.5
0.4500503479983975        0.5                      2.5                      0.004995057068526876     -6.629668336420545E-5    2.5
0.45174848569471604       0.5                      2.5                      0.004188369330790919     -6.60490394718747E-5     2.5
0.4534466233910345        0.5                      2.5                      0.0033745709918662214    -6.580139557954394E-5    2.5
0.4552092297272112        0.5                      2.5                      0.002614445171673194     -6.55481647987201E-5     2.5
0.45697183606338776       0.5                      2.5                      0.0018471505104855623    -6.529493401789626E-5    2.5
0.4588013585473807        0.5                      2.5                      0.001132297542142168     -6.503611483312434E-5    2.5
0.4606308810313736        0.5                      2.5                      4.1023742531365315E-4    -6.477729564835242E-5    2.5
0.4625298600891112        0.5                      2.5                      -2.6091395466210256E-4   -6.451289447000606E-5    2.5
0.46442883914684857       0.5                      2.5                      -9.392899958697853E-4    -6.42484932916597E-5     2.5
0.466399911649798         0.5                      2.5                      -0.0015685715845847905   -6.397852474008961E-5    2.5
0.46837098415274747       0.5                      2.5                      -0.0022050732884224544   -6.370855618851952E-5    2.5
0.4704168870794032        0.5                      2.5                      -0.0027945510068434504   -6.343304336164312E-5    2.5
0.47246279000605895       0.5                      2.5                      -0.003391221490062435    -6.315753053476672E-5    2.5
0.4745863642424378        0.5                      2.5                      -0.0039431636653830555   -6.287650525761083E-5    2.5
0.4767099384788168        0.5                      2.5                      -0.004502247714157193    -6.259547998045492E-5    2.5
0.4789141327632369        0.5                      2.5                      -0.005019090595112631    -6.230898303523951E-5    2.5
0.481118327047657         0.5                      2.5                      -0.0055429997163116695   -6.202248609002409E-5    2.5
0.4834062020652755        0.5                      2.5                      -0.006027307892338741    -6.173056742543595E-5    2.5
0.4856940770828938        0.5                      2.5                      -0.006518581404890256    -6.143864876084781E-5    2.5
0.48806880971569355       0.5                      2.5                      -0.0069730068962599034   -6.114136767917827E-5    2.5
0.49044354234849324       0.5                      2.5                      -0.00743427062138835     -6.084408659750872E-5    2.5
0.49290843008661545       0.5                      2.5                      -0.00786150993189949     -6.054151191837123E-5    2.5
0.4953733178247375        0.5                      2.5                      -0.008295433361070081    -6.023893723923375E-5    2.5
0.4979317833452883        0.5                      2.5                      -0.008698183684657579    -5.9931147438609545E-5   2.5
0.5004902488658391        0.5                      2.5                      -0.009107436340883623    -5.962335763798534E-5    2.5
0.5031458447855277        0.5                      2.5                      -0.009488352824348567    -5.9310440961253555E-5   2.5
0.5058014407052163        0.5                      2.5                      -0.009875561195457294    -5.899752428452174E-5    2.5
0.5085578545134228        0.5                      2.5                      -0.010237215712209036    -5.867957883211143E-5    2.5
0.5113142683216292        0.5                      2.5                      -0.010604921956655744    -5.836163337970108E-5    2.5
0.5141753275007539        0.5                      2.5                      -0.010949764762813174    -5.803876716395747E-5    2.5
0.5170363866798786        0.5                      2.5                      -0.011300388514712267    -5.7715900948213846E-5   2.5
0.5200060640200819        0.5                      2.5                      -0.011630713311319596    -5.738823191998394E-5    2.5
0.5229757413602851        0.5                      2.5                      -0.011966516879056144    -5.7060562891754E-5      2.5
0.5260581604759968        0.5                      2.5                      -0.01228443156924186     -5.6728218935117434E-5   2.5
0.5291405795917086        0.5                      2.5                      -0.012607490238792707    -5.6395874978480835E-5   2.5
0.532340020647569         0.5                      2.5                      -0.012914892298226732    -5.6058993872013644E-5   2.5
0.5355394617034295        0.5                      2.5                      -0.013227069907685518    -5.572211276554642E-5    2.5
0.5388603673576118        0.5                      2.5                      -0.013525628444540416    -5.5380842108430475E-5   2.5
0.542181273011794         0.5                      2.5                      -0.01382855940479999     -5.503957145131452E-5    2.5
0.5456282545849589        0.5                      2.5                      -0.014119702688503821    -5.469406855263834E-5    2.5
0.5490752361581238        0.5                      2.5                      -0.01441477998486107     -5.434856565396216E-5    2.5
0.5526530800365776        0.5                      2.5                      -0.014699690179554636    -5.399899738357797E-5    2.5
0.5562309239150317        0.5                      2.5                      -0.014988059912496965    -5.364942911319378E-5    2.5
0.5599445981969736        0.5                      2.5                      -0.015267673299263151    -5.329597171262135E-5    2.5
0.5636582724789153        0.5                      2.5                      -0.015550235218171338    -5.2942514312048966E-5   2.5
0.5675129338730052        0.5                      2.5                      -0.01582524809100505     -5.2585353164100854E-5   2.5
0.5713675952670951        0.5                      2.5                      -0.0161026617421669      -5.22281920161528E-5     2.5
0.5753685962529212        0.5                      2.5                      -0.01637354138460978     -5.186752137219572E-5    2.5
0.5793695972387474        0.5                      2.5                      -0.016646237619085014    -5.1506850728238667E-5   2.5
0.5835224934991364        0.5                      2.5                      -0.016913236998078673    -5.114287339235584E-5    2.5
0.5876753897595253        0.5                      2.5                      -0.017181432732343183    -5.0778896056473074E-5   2.5
0.5919859478950142        0.5                      2.5                      -0.01744460891370636     -5.041182302624597E-5    2.5
0.5962965060305034        0.5                      2.5                      -0.017708326163770494    -5.0044749996018866E-5   2.5
0.6007707115666876        0.5                      2.5                      -0.01796756010065792     -4.967480006000197E-5    2.5
0.6052449171028718        0.5                      2.5                      -0.018226646245409484    -4.9304850123985084E-5   2.5
0.6098889828017444        0.5                      2.5                      -0.018481664531719844    -4.893224941648673E-5    2.5
0.6145330485006169        0.5                      2.5                      -0.018735814338796786    -4.855964870898835E-5    2.5
0.6193534229874447        0.5                      2.5                      -0.018986210635063117    -4.818463022332806E-5    2.5
0.6241737974742725        0.5                      2.5                      -0.01923498829324899     -4.780961173766778E-5    2.5
0.6291771741919835        0.5                      2.5                      -0.019480244904627853    -4.743241479952074E-5    2.5
0.6341805509096945        0.5                      2.5                      -0.01972310587746051     -4.705521786137376E-5    2.5
0.6393738774132142        0.5                      2.5                      -0.019962613947399177    -4.667608756449424E-5    2.5
0.6445672039167337        0.5                      2.5                      -0.02019892561914105     -4.629695726761479E-5    2.5
0.6499576915201735        0.5                      2.5                      -0.020432003851851732    -4.591614387460698E-5    2.5
0.6553481791236131        0.5                      2.5                      -0.020661064626537495    -4.5535330481599176E-5   2.5
0.6609433129137079        0.5                      2.5                      -0.0208869763757491      -4.5153088792873424E-5   2.5
0.6665384467038027        0.5                      2.5                      -0.02110803311451548     -4.47708471041477E-5     2.5
0.6723459959335015        0.5                      2.5                      -0.021326001765856972    -4.4387435798606404E-5   2.5
0.6781535451632008        0.5                      2.5                      -0.021538265245027333    -4.4004024493065034E-5   2.5
0.6841815740398451        0.5                      2.5                      -0.021747487427319356    -4.3619705444404745E-5   2.5
0.6902096029164895        0.5                      2.5                      -0.021950145843703694    -4.323538639574446E-5    2.5
0.6964664817995532        0.5                      2.5                      -0.022149803170549376    -4.285042396845643E-5    2.5
0.7027233606826169        0.5                      2.5                      -0.022342034234128505    -4.2465461541168396E-5   2.5
0.7092177777065651        0.5                      2.5                      -0.02253130361384592     -4.208012187059621E-5    2.5
0.7157121947305131        0.5                      2.5                      -0.022712284694108575    -4.1694782200024015E-5   2.5
0.7224531678689117        0.5                      2.5                      -0.022890346981455423    -4.1309332460977185E-5   2.5
0.7291941410073102        0.5                      2.5                      -0.02305926413008308     -4.092388272193037E-5    2.5
0.7361910305949437        0.5                      2.5                      -0.023225312185473967    -4.053859039029953E-5    2.5
0.7431879201825774        0.5                      2.5                      -0.023381368143262193    -4.0153298058668804E-5   2.5
0.7504504419129578        0.5                      2.5                      -0.02353461369276033     -3.9768430170655705E-5   2.5
0.7577129636433388        0.5                      2.5                      -0.023677034889217907    -3.938356228264267E-5    2.5
0.7652512020596598        0.5                      2.5                      -0.023816714967040298    -3.899938469610303E-5    2.5
0.7727894404759805        0.5                      2.5                      -0.023944758113046305    -3.861520710956344E-5    2.5
0.7806138629742405        0.5                      2.5                      -0.024070141002141554    -3.8231983772059184E-5   2.5
0.7884382854725007        0.5                      2.5                      -0.024183098842044615    -3.784876043455493E-5    2.5
0.7965597568362521        0.5                      2.5                      -0.024293489557777548    -3.7466752662464916E-5   2.5
0.8046812282000035        0.5                      2.5                      -0.02439069650948511     -3.7084744890374926E-5   2.5
0.8131110256868979        0.5                      2.5                      -0.024485442012775138    -3.6704210663226914E-5   2.5
0.8215408231737925        0.5                      2.5                      -0.02456627943740841     -3.632367643607875E-5    2.5
0.8302906521748799        0.5                      2.5                      -0.02464477380669905     -3.5944869710197855E-5   2.5
0.8390404811759669        0.5                      2.5                      -0.024708675018331405    -3.55660629843169E-5     2.5
0.8481224914694874        0.5                      2.5                      -0.024770364247189036    -3.5189233029641995E-5   2.5
0.8572045017630079        0.5                      2.5                      -0.024816819421573655    -3.4812403074967126E-5   2.5
0.8666313043852489        0.5                      2.5                      -0.024861206124199953    -3.4437793838646317E-5   2.5
0.8760581070074898        0.5                      2.5                      -0.024889766998384744    -3.406318460232562E-5    2.5
0.8858427917641338        0.5                      2.5                      -0.024916414999722747    -3.369103410243312E-5    2.5
0.8956274765207775        0.5                      2.5                      -0.02492669919011803     -3.3318883602540686E-5   2.5
0.905783630163054         0.5                      2.5                      -0.02493523781529916     -3.294942335495159E-5    2.5
0.9159397838053307        0.5                      2.5                      -0.024926933219774128    -3.2579963107362444E-5   2.5
0.9264815088962177        0.5                      2.5                      -0.02491706140295946     -3.221341758844342E-5    2.5
0.9370232339871047        0.5                      2.5                      -0.024889930180748365    -3.184687206952447E-5    2.5
0.9479651684837676        0.5                      2.5                      -0.024861420543999202    -3.1483458217226745E-5   2.5
0.9589071029804304        0.5                      2.5                      -0.024815302895845548    -3.1120044364928865E-5   2.5
0.9702644405600984        0.5                      2.5                      -0.024768005336341048    -3.075997112017724E-5    2.5
0.9816217781397664        0.5                      2.5                      -0.024702823012631825    -3.0399897875425612E-5   2.5
0.9934102892972664        0.5                      2.5                      -0.024636668093705794    -3.0043365765513526E-5   2.5
1.005198800454766         0.5                      2.5                      -0.024552427550048606    -2.9686833655601406E-5   2.5
1.0174348544010074        0.5                      2.5                      -0.024467429595461       -2.9334034420919945E-5   2.5
1.0296709083472488        0.5                      2.5                      -0.02436422480660383     -2.8981235186238498E-5   2.5
1.0423714957390742        0.5                      2.5                      -0.0242604845761889      -2.8632351451290267E-5   2.5
